713,NETO DOBIT POSLOVNE GODINE
714,GUBITAK POSLOVNE GODINE
290,GUBITAK IZNAD VISINE KAPITALA
9,OBRAČUN TROŠKOVA UČINAKA
90,KONTA ODNOSA SA FINANSIJSKIM RAČUNOVODSTVOM
89,VANBILANSNA PASIVA
890,OBAVEZE ZA TUĐU ROBU
891,OBAVEZE ZA TUĐI MATERIJAL
892,OBAVEZE ZA TUĐE POLUPROIZVODE I PROIZVODE
894,OBAVEZE ZA OSTALA SREDSTVA
896,OBAVEZE ZA PRIMLJENE AVALE I GARANCIJE
897,OBAVEZE ZA DATE AVALE GARANCIJE I OSTALE GARANCIJE
898,OSTALA VANBILANSNA PASIVA
899,VANBILANSNA EVIDENCIJA
583,UMANJENJE VRIJEDNOSTI BIOLOŠKIH SREDSTAVA
584,UMANJANJE VRIJEDNOSTI DUGOROČNIH FIN.PLASMANA
585,UMANJENJE VRIJEDNOSTI ZALIHA
586,UMANJENJE VRIJEDNOSTI KRATKOROČNIH FIN.PLASMANA
588,UMANJENJE VRIJEDNOSTI SREDSTAVA NAMJENJENIH PRODAJI
589,UMANJENJE VRIJEDNOSTI OSTALIH SREDSTAVA
59,EFEKTI PROMJENA RAČUNOVOD.POLITIKA I ISPR.GREŠKI R.GODINA
590,RASHODI IZ OSNOVA PROMJENE RAČUNOVODSTVENIH POLITIKA
591,RASHODI IZ OSNOVA ISPRAVKI GREŠKI IZ RANIJIH GODINA
595,POVEĆANJE VRIJEDNOSTI ZALIHA UČINAKA
596,SMANJENJE VRIJEDNOSTI ZALIHA UČINAKA
599,PRENOS RASHODA
641,POVEĆANJE VRIJEDNOSTI BIOLOŠKIH SREDSTAVA
642,POVEĆANJE VRIJEDNOSTI OSTALIH SPECIČNIH SREDSTAVA
643,SMANJENJE VRIJEDNOSTI INVESTICIJSKIH NEKRETNINA
644,SMANJENJE VRIJEDNOSTI BIOLOŠKIH SREDSTAVA
645,SMANJENJE VRIJEDNOSTI OSTALIH SPECIFIČNIH SREDSTAVA
686,PRIHODI OD USKLAĐIVANJA VRIJEDNOSTI KRATKOROČNIH FIN.PLAS
691,PRIHODI IZ OSNOVA GREŠAKA IZ RANIJIH GODINA
699,PRENOS PRIHODA
7,OTVARANJE I ZAKLJUČAK KONTA STANJA I USPJEHA
720,DOBIT ILI GUBITAK
721,POREZNI RASHODI RAZDOBLJA
722,ODLOŽENI POREZNI RASHODI I PRIHODI RAZDOBLJA
723,OBRAČUNATE MEĐUDIVIDENDE I DRUGI VIDOVI RASPODJELE DOBITI
724,PRENOS DOBITI ILI GUBITKA
73,ZAKLJUČAK KONTA STANJA
730,ZAKLJUČAK KONTA STANJA
8,VANBILANSNA EVIDENCIJA
88,VANBILANSNA AKTIVA
880,TUĐA ROBA
881,TUĐI MATERIJAL
882,TUĐI POLUPROIZVODI I PROIZVODI
883,TUĐA OSNOVNA SREDSTVA
884,OSTALA AKTIVNA KONTA VANBILANSNE EVIDENCIJE
885,VRIJEDNOSNI PAPIRI VAN PROMETA
886,PRIMLJENI AVALI I GARANCIJE
887,DATI AVALI GARANCIJE I DRUGE GARANCIJE
888,OSTALA VANBILANSNA AKTIVA
893,OBAVEZE ZA TUĐA OSNOVNA SREDSTVA
895,OBAVEZE ZA VRIJEDNOSNE PAPIRE VAN PROMETA
900,PREUZIMANJE ZALIHA
901,PREUZIMANJE NABAVKE MATERIJALA I ROBE
902,PREUZIMANJE TROŠKOVA
903,PREUZIMANJE PRIHODA
91,MATERIJALI I ROBA
910,MATERIJAL
911,ROBA
912,PROIZVODI I ROBA U PRODAVNICI PROIZVOĐAČA
92,KONTA MJESTA TROŠKOVA NABAVKE TEHNIČKE UPRAVE
920,TROŠKOVI MATERIJALA ZA IZRADU
921,TROŠKOVI OSTALOG (REŽIJSKOG) MATERIJALA
922,TROŠKOVI GORIVA PODIGNUTOG IZ SKLADIŠTA
923,TROŠKOVI OSTALOG GORIVA I ENERGIJE
924,TROŠKOVI ZARADA I NAKNADA ZARADA
925,TROŠKOVI PROIZVODNIH USLUGA
926,TROŠKOVI AMORTIZACIJE I REZERVISANJA
927,NEMATERIJALNI TROŠKOVI
928,ALOCIRANI TROŠKOVI ZAJEDNIČKIH MJESTA TROŠKOVA
929,PRENOS TROŠKOVA
97,SLOBODNA GRUPA
98,RASHODI I PRIHODI
980,TROŠKOVI PRODATIH PROIZVODA I USLUGA
981,NABAVNA VRIJEDNOST PRODATE ROBE
982,TROŠKOVI PERIODA
983,OTPIS MANJKOVI I VIŠKOVI ZALIHA UČINAKA
985,SLOBODNI KONTO
986,PRIHODI PO OSNOVU PRODAJE PROIZVODA I USLUGA
987,PRIHODI PO OSNOVU PRODAJE ROBE
988,SLOBODNI KONTO
989,DRUGI PRIHODI
99,KONTA DOBITKA GUBITKA I ZAKLJUČAKA
990,POSLOVNI DOBITAK I GUBITAK
991,DOBITAK I GUBITAK PO OSNOVU PRODAJE MATERIJALA
992,MANJKOVI MATERIJALA I ROBE
993,OTPIS MATERIJALA I ROBE
994,VIŠKOVI MATERIJALA I ROBE
999,ZAKLJUČAK OBRAČUNA TROŠKOVA I UČINAKA
4580,OBAVEZE POREZ NA PLAĆU
4581,OBAVEZE DOPRINOS ZA PIO
4582,OBAVEZE DOPRINOSI ZDRAVSTVENO
4583,OBAVEZE DOPR. ZA OSIGURANJE OD NEZAPOSLENOSTI
4584,OBAVEZE ZA OSTALE POREZE - VODOPRIVREDA
4585,OBAVEZE ZA OSTALE POREZE-ZAŠT.PRIRODNE NEPOGODE
61111,PRIHOD OD PRODAJE FMK PROIZVODA
6110,PRIHOD OD PRODATIH USLUGA
6111,PRIHOD OD PRODATIH PROIZVODA
6691,PRIHOD PDV PRIJAVA ZAOKRUŽENJE
